"Time [ms]","CPU usage [%]","GC activity [%]","Size [B]","Used [B]"
"10:28:39.808, 29 Apr 2021","1,4","0,0","828 375 072","615 134 960"
"10:28:40.808, 29 Apr 2021","1,4","0,0","828 375 072","623 523 568"
"10:28:41.808, 29 Apr 2021","1,5","0,0","828 375 072","634 009 328"
"10:28:42.808, 29 Apr 2021","1,5","0,0","828 375 072","642 397 936"
"10:28:43.808, 29 Apr 2021","2,1","0,0","828 375 072","172 049 184"
"10:28:44.808, 29 Apr 2021","1,5","0,0","828 375 072","180 437 792"
"10:28:45.808, 29 Apr 2021","1,7","0,0","828 375 072","188 826 400"
"10:28:46.808, 29 Apr 2021","1,4","0,0","828 375 072","199 312 160"
"10:28:47.809, 29 Apr 2021","0,3","0,0","828 375 072","203 506 464"
"10:28:48.809, 29 Apr 2021","0,1","0,0","828 375 072","205 603 616"
"10:28:49.809, 29 Apr 2021","0,0","0,0","828 375 072","209 797 920"
"10:28:50.809, 29 Apr 2021","0,0","0,0","828 375 072","211 895 072"
"10:28:51.809, 29 Apr 2021","0,1","0,0","828 375 072","213 992 224"
"10:28:52.809, 29 Apr 2021","1,0","0,0","828 375 072","220 283 680"
"10:28:53.809, 29 Apr 2021","2,0","0,0","828 375 072","234 963 744"
"10:28:54.809, 29 Apr 2021","1,7","0,0","828 375 072","245 449 504"
"10:28:55.809, 29 Apr 2021","1,4","0,0","828 375 072","253 838 112"
"10:28:56.810, 29 Apr 2021","0,6","0,0","828 375 072","260 129 568"
"10:28:57.810, 29 Apr 2021","1,4","0,0","828 375 072","270 615 328"
"10:28:58.810, 29 Apr 2021","2,5","0,0","828 375 072","285 295 392"
"10:28:59.810, 29 Apr 2021","2,5","0,0","828 375 072","302 072 608"
"10:29:00.810, 29 Apr 2021","1,5","0,0","828 375 072","312 558 368"
"10:29:01.810, 29 Apr 2021","1,4","0,0","828 375 072","320 946 976"
"10:29:02.810, 29 Apr 2021","1,4","0,0","828 375 072","329 335 584"
"10:29:03.811, 29 Apr 2021","1,5","0,0","828 375 072","337 724 192"
"10:29:04.811, 29 Apr 2021","1,4","0,0","828 375 072","346 112 800"
"10:29:05.811, 29 Apr 2021","1,5","0,0","828 375 072","356 598 560"
"10:29:06.811, 29 Apr 2021","0,4","0,0","828 375 072","360 792 864"
"10:29:07.811, 29 Apr 2021","0,0","0,0","828 375 072","364 987 168"
"10:29:08.811, 29 Apr 2021","0,1","0,0","828 375 072","367 084 320"
"10:29:09.811, 29 Apr 2021","1,2","0,0","828 375 072","375 472 928"
"10:29:10.811, 29 Apr 2021","1,7","0,0","828 375 072","385 958 688"
"10:29:11.812, 29 Apr 2021","1,9","0,0","828 375 072","398 541 600"
"10:29:12.812, 29 Apr 2021","2,9","0,0","828 375 072","417 415 968"
"10:29:13.812, 29 Apr 2021","2,9","0,0","828 375 072","434 193 184"
"10:29:14.812, 29 Apr 2021","3,1","0,0","828 375 072","453 067 552"
"10:29:15.812, 29 Apr 2021","2,9","0,0","828 375 072","467 747 616"
"10:29:16.812, 29 Apr 2021","1,9","0,0","828 375 072","480 330 528"
"10:29:17.812, 29 Apr 2021","2,9","0,0","828 375 072","497 107 744"
"10:29:18.812, 29 Apr 2021","3,4","0,0","828 375 072","518 079 264"
"10:29:19.812, 29 Apr 2021","3,0","0,0","828 375 072","534 856 480"
"10:29:20.813, 29 Apr 2021","2,9","0,0","828 375 072","553 730 848"
"10:29:21.813, 29 Apr 2021","1,5","0,0","828 375 072","564 216 608"
"10:29:22.813, 29 Apr 2021","1,3","0,0","828 375 072","574 702 368"
"10:29:23.813, 29 Apr 2021","1,4","0,0","828 375 072","583 090 976"
"10:29:24.813, 29 Apr 2021","1,4","0,0","828 375 072","593 576 736"
"10:29:25.813, 29 Apr 2021","1,3","0,0","828 375 072","601 965 344"
"10:29:26.813, 29 Apr 2021","1,6","0,0","828 375 072","610 353 952"
"10:29:27.813, 29 Apr 2021","1,5","0,0","828 375 072","620 839 712"
"10:29:28.814, 29 Apr 2021","1,3","0,0","828 375 072","629 228 320"
"10:29:29.814, 29 Apr 2021","1,5","0,0","828 375 072","639 714 080"
"10:29:30.814, 29 Apr 2021","2,1","0,0","828 375 072","166 494 368"
"10:29:31.814, 29 Apr 2021","1,5","0,0","828 375 072","172 785 824"
"10:29:32.814, 29 Apr 2021","1,5","0,0","828 375 072","183 271 584"
"10:29:33.814, 29 Apr 2021","1,6","0,0","828 375 072","191 660 192"
"10:29:34.814, 29 Apr 2021","1,4","0,0","828 375 072","202 145 952"
"10:29:35.814, 29 Apr 2021","1,5","0,0","828 375 072","210 534 560"
"10:29:36.814, 29 Apr 2021","1,3","0,0","828 375 072","218 923 168"
"10:29:37.815, 29 Apr 2021","1,2","0,0","828 375 072","227 311 776"
"10:29:38.815, 29 Apr 2021","1,4","0,0","828 375 072","235 700 384"
"10:29:39.815, 29 Apr 2021","1,2","0,0","828 375 072","244 088 992"
"10:29:40.815, 29 Apr 2021","1,4","0,0","828 375 072","252 477 600"
"10:29:41.815, 29 Apr 2021","1,4","0,0","828 375 072","260 866 208"
"10:29:42.815, 29 Apr 2021","1,3","0,0","828 375 072","269 254 816"
"10:29:43.815, 29 Apr 2021","1,4","0,0","828 375 072","277 643 424"
"10:29:44.815, 29 Apr 2021","1,4","0,0","828 375 072","286 032 032"
"10:29:45.816, 29 Apr 2021","1,4","0,0","828 375 072","296 517 792"
"10:29:46.816, 29 Apr 2021","1,4","0,0","828 375 072","304 906 400"
"10:29:47.816, 29 Apr 2021","1,2","0,0","828 375 072","313 295 008"
"10:29:48.816, 29 Apr 2021","1,3","0,0","828 375 072","321 683 616"
"10:29:49.816, 29 Apr 2021","1,4","0,0","828 375 072","330 072 224"
"10:29:50.816, 29 Apr 2021","1,4","0,0","828 375 072","340 557 984"
"10:29:51.816, 29 Apr 2021","0,9","0,0","828 375 072","344 752 288"
"10:29:52.817, 29 Apr 2021","0,0","0,0","828 375 072","348 946 592"
"10:29:53.817, 29 Apr 2021","0,0","0,0","828 375 072","351 043 744"
"10:29:54.817, 29 Apr 2021","0,0","0,0","828 375 072","353 140 896"
"10:29:55.817, 29 Apr 2021","0,0","0,0","828 375 072","357 335 200"
"10:29:56.817, 29 Apr 2021","0,1","0,0","828 375 072","359 432 352"
"10:29:57.817, 29 Apr 2021","0,0","0,0","828 375 072","361 529 504"
"10:29:58.817, 29 Apr 2021","0,0","0,0","828 375 072","363 626 656"
"10:29:59.817, 29 Apr 2021","0,1","0,0","828 375 072","365 723 808"
"10:30:00.817, 29 Apr 2021","0,0","0,0","828 375 072","369 918 112"
"10:30:01.818, 29 Apr 2021","0,0","0,0","828 375 072","372 015 264"
"10:30:02.818, 29 Apr 2021","0,0","0,0","828 375 072","374 112 416"
"10:30:03.818, 29 Apr 2021","0,0","0,0","828 375 072","376 209 568"
"10:30:04.818, 29 Apr 2021","0,1","0,0","828 375 072","380 403 872"
"10:30:05.818, 29 Apr 2021","0,9","0,0","828 375 072","390 889 632"
"10:30:06.827, 29 Apr 2021","0,0","0,0","536 870 944","59 364 136"
"10:30:07.822, 29 Apr 2021","0,0","0,0","536 870 944","59 364 136"
"10:30:08.819, 29 Apr 2021","0,0","0,0","536 870 944","59 364 136"
