Date,Size [B],Used [B]
2021-04-30T09:23:52.791126,378192264,523583096
2021-04-30T09:23:55.291303,348933608,552841752
2021-04-30T09:23:57.791498,323683088,578092272
2021-04-30T09:24:00.291671,296504808,605270552
2021-04-30T09:24:02.791851,267533360,634242000
2021-04-30T09:24:05.292030,241875360,659900000
2021-04-30T09:24:07.792211,208345368,693429992
2021-04-30T09:24:10.292387,181586344,720189016
2021-04-30T09:24:12.792568,675103552,226671808
2021-04-30T09:24:15.292746,646061792,255713568
2021-04-30T09:24:17.792919,618303072,283472288
2021-04-30T09:24:20.293100,588906120,312869240
2021-04-30T09:24:22.793273,563812480,337962880
2021-04-30T09:24:25.293453,534427504,367347856
2021-04-30T09:24:27.793635,507118008,394657352
2021-04-30T09:24:30.293814,476185656,425589704
2021-04-30T09:24:32.793992,450559608,451215752
2021-04-30T09:24:35.294182,421173920,480601440
2021-04-30T09:24:37.794366,393816240,507959120
2021-04-30T09:24:40.294544,364977336,536798024
2021-04-30T09:24:42.794724,335716880,566058480
2021-04-30T09:24:45.294916,307967952,593807408
2021-04-30T09:24:47.795098,278637008,623138352
2021-04-30T09:24:50.295276,251326840,650448520
2021-04-30T09:24:52.795460,224430672,677344688
2021-04-30T09:24:55.295642,194664416,707110944
2021-04-30T09:24:57.795818,165368448,736406912
2021-04-30T09:25:00.295997,657713600,244061760
2021-04-30T09:25:02.796177,630461032,271314328
2021-04-30T09:25:05.296357,603635496,298139864
2021-04-30T09:25:07.796533,575895016,325880344
2021-04-30T09:25:10.296716,548578392,353196968
2021-04-30T09:25:12.796893,519261040,382514320
2021-04-30T09:25:15.297068,489951840,411823520
2021-04-30T09:25:17.797246,462693280,439082080
2021-04-30T09:25:20.297427,435189064,466586296
2021-04-30T09:25:22.797609,405965712,495809648
2021-04-30T09:25:25.297790,377165320,524610040
2021-04-30T09:25:27.797972,349402864,552372496
2021-04-30T09:25:30.298152,320111560,581663800
2021-04-30T09:25:32.798330,293284992,608490368
2021-04-30T09:25:35.298509,265548872,636226488
2021-04-30T09:25:37.798715,238235696,663539664
2021-04-30T09:25:40.298900,208935240,692840120
2021-04-30T09:25:42.799078,181651792,720123568
2021-04-30T09:25:45.299264,669057752,232717608
2021-04-30T09:25:47.799450,641847408,259927952
2021-04-30T09:25:50.299637,612487280,289288080
2021-04-30T09:25:52.799818,585093520,316681840
2021-04-30T09:25:55.300,555850856,345924504
2021-04-30T09:25:57.800194,528995752,372779608
2021-04-30T09:26:00.300370,497630992,404144368
2021-04-30T09:26:02.800548,471904112,429871248
2021-04-30T09:26:05.300736,444715120,457060240
2021-04-30T09:26:07.800912,415742392,486032968
2021-04-30T09:26:10.301094,385994864,515780496
2021-04-30T09:26:12.801279,358718240,543057120
2021-04-30T09:26:15.301459,331627792,570147568
2021-04-30T09:26:17.801636,302485088,599290272
2021-04-30T09:26:20.301813,276856056,624919304
2021-04-30T09:26:22.801989,247533840,654241520
2021-04-30T09:26:25.302170,215968408,685806952
2021-04-30T09:26:27.802348,186755192,715020168
2021-04-30T09:26:30.302527,159868656,741906704
2021-04-30T09:26:32.802705,649274448,252500912
2021-04-30T09:26:35.302894,622448752,279326608
2021-04-30T09:26:37.803072,594742040,307033320
2021-04-30T09:26:40.303255,565418656,336356704
2021-04-30T09:26:42.803432,536449512,365325848
2021-04-30T09:26:45.303612,508745400,393029960
2021-04-30T09:26:47.803789,481517152,420258208
2021-04-30T09:26:50.303972,454702872,447072488
2021-04-30T09:26:52.804150,426956264,474819096
2021-04-30T09:26:55.304335,399628376,502146984
2021-04-30T09:26:57.804515,370834936,530940424
2021-04-30T09:27:00.304698,344964856,556810504
2021-04-30T09:27:02.804877,315785536,585989824
