"Time [ms]","CPU usage [%]","GC activity [%]","Size [B]","Used [B]"
"10:43:44.508, 29 Apr 2021","6,9","0,0","2 654 994 464","2 191 897 600"
"10:43:45.508, 29 Apr 2021","8,8","0,2","2 654 994 464","1 379 344 384"
"10:43:46.508, 29 Apr 2021","7,0","0,0","2 654 994 464","1 802 969 088"
"10:43:47.508, 29 Apr 2021","6,9","0,0","2 654 994 464","2 207 719 424"
"10:43:48.508, 29 Apr 2021","8,7","0,1","2 654 994 464","1 422 336 000"
"10:43:49.508, 29 Apr 2021","6,8","0,0","2 654 994 464","1 814 503 424"
"10:43:50.508, 29 Apr 2021","6,9","0,0","2 654 994 464","2 212 962 304"
"10:43:51.508, 29 Apr 2021","8,6","0,2","2 654 994 464","1 399 299 584"
"10:43:52.509, 29 Apr 2021","6,9","0,0","2 654 994 464","1 778 884 096"
"10:43:53.509, 29 Apr 2021","6,8","0,0","2 654 994 464","2 147 982 848"
"10:43:54.509, 29 Apr 2021","8,9","0,2","2 654 994 464","1 353 201 664"
"10:43:55.509, 29 Apr 2021","7,2","0,0","2 654 994 464","1 757 952 000"
"10:43:56.509, 29 Apr 2021","6,9","0,0","2 654 994 464","2 162 702 336"
"10:43:57.509, 29 Apr 2021","8,7","0,2","2 654 994 464","1 370 716 672"
"10:43:58.509, 29 Apr 2021","7,1","0,0","2 654 994 464","1 813 215 744"
"10:43:59.509, 29 Apr 2021","7,1","0,0","2 654 994 464","2 259 909 120"
"10:44:00.510, 29 Apr 2021","8,9","0,2","2 654 994 464","1 466 705 408"
"10:44:01.510, 29 Apr 2021","7,0","0,0","2 654 994 464","1 873 552 896"
"10:44:02.510, 29 Apr 2021","8,4","0,1","2 654 994 464","1 097 606 656"
"10:44:03.510, 29 Apr 2021","7,6","0,0","2 654 994 464","1 630 283 264"
"10:44:04.510, 29 Apr 2021","7,1","0,0","2 654 994 464","2 047 616 512"
"10:44:05.510, 29 Apr 2021","8,9","0,1","2 654 994 464","1 307 621 888"
"10:44:06.510, 29 Apr 2021","7,0","0,0","2 654 994 464","1 689 303 552"
"10:44:07.511, 29 Apr 2021","6,9","0,0","2 654 994 464","2 081 470 976"
"10:44:08.511, 29 Apr 2021","8,7","0,2","2 654 994 464","1 275 985 408"
"10:44:09.511, 29 Apr 2021","6,9","0,0","2 654 994 464","1 649 278 464"
"10:44:10.511, 29 Apr 2021","6,9","0,0","2 654 994 464","2 077 097 472"
"10:44:11.511, 29 Apr 2021","8,7","0,2","2 654 994 464","1 261 150 720"
"10:44:12.511, 29 Apr 2021","6,9","0,0","2 654 994 464","1 644 929 536"
"10:44:13.511, 29 Apr 2021","6,8","0,0","2 654 994 464","2 026 611 200"
"10:44:14.511, 29 Apr 2021","8,6","0,2","2 654 994 464","1 208 721 920"
"10:44:15.511, 29 Apr 2021","6,8","0,0","2 654 994 464","1 596 695 040"
"10:44:16.512, 29 Apr 2021","7,1","0,0","2 654 994 464","1 999 348 224"
"10:44:17.512, 29 Apr 2021","8,9","0,2","2 654 994 464","1 224 450 560"
"10:44:18.512, 29 Apr 2021","7,0","0,0","2 654 994 464","1 618 715 136"
"10:44:19.512, 29 Apr 2021","7,1","0,0","2 654 994 464","1 994 105 344"
"10:44:20.512, 29 Apr 2021","8,7","0,2","2 654 994 464","1 205 389 824"
"10:44:21.512, 29 Apr 2021","6,9","0,0","2 654 994 464","1 587 071 488"
"10:44:22.512, 29 Apr 2021","7,0","0,0","2 654 994 464","1 991 821 824"
"10:44:23.512, 29 Apr 2021","9,3","0,1","2 654 994 464","1 219 021 312"
"10:44:24.512, 29 Apr 2021","6,9","0,0","2 654 994 464","1 594 411 520"
"10:44:25.513, 29 Apr 2021","6,9","0,0","2 654 994 464","1 955 121 664"
"10:44:26.513, 29 Apr 2021","8,9","0,2","2 654 994 464","1 132 858 880"
"10:44:27.513, 29 Apr 2021","7,2","0,0","2 654 994 464","1 512 443 392"
"10:44:28.513, 29 Apr 2021","6,9","0,0","2 654 994 464","1 873 153 536"
"10:44:29.513, 29 Apr 2021","6,9","0,0","2 654 994 464","2 250 640 896"
"10:44:30.513, 29 Apr 2021","8,3","0,1","2 654 994 464","1 443 332 608"
"10:44:31.513, 29 Apr 2021","6,9","0,0","2 654 994 464","1 841 791 488"
"10:44:32.513, 29 Apr 2021","6,8","0,0","2 654 994 464","2 212 987 392"
"10:44:33.514, 29 Apr 2021","8,7","0,2","2 654 994 464","1 428 510 208"
"10:44:34.514, 29 Apr 2021","6,9","0,0","2 654 994 464","1 822 774 784"
"10:44:35.514, 29 Apr 2021","7,2","0,0","2 654 994 464","2 193 970 688"
"10:44:36.514, 29 Apr 2021","8,8","0,2","2 654 994 464","1 441 970 688"
"10:44:37.514, 29 Apr 2021","6,6","0,0","2 654 994 464","1 794 292 224"
"10:44:38.514, 29 Apr 2021","6,9","0,0","2 654 994 464","2 184 362 496"
"10:44:39.514, 29 Apr 2021","8,8","0,1","2 654 994 464","1 424 917 504"
"10:44:40.514, 29 Apr 2021","6,9","0,0","2 654 994 464","1 838 056 448"
"10:44:41.515, 29 Apr 2021","7,0","0,0","2 654 994 464","2 234 418 176"
"10:44:42.515, 29 Apr 2021","8,9","0,2","2 654 994 464","1 438 548 992"
"10:44:43.515, 29 Apr 2021","7,0","0,0","2 654 994 464","1 807 647 744"
"10:44:44.515, 29 Apr 2021","6,9","0,0","2 654 994 464","2 170 455 040"
"10:44:45.515, 29 Apr 2021","8,5","0,2","2 654 994 464","1 357 808 640"
"10:44:46.515, 29 Apr 2021","6,9","0,0","2 654 994 464","1 733 198 848"
"10:44:47.515, 29 Apr 2021","6,9","0,0","2 654 994 464","2 089 714 688"
"10:44:48.515, 29 Apr 2021","8,8","0,1","2 654 994 464","1 341 970 432"
"10:44:49.515, 29 Apr 2021","6,9","0,0","2 654 994 464","1 715 263 488"
"10:44:50.516, 29 Apr 2021","6,9","0,0","2 654 994 464","2 078 070 784"
"10:44:51.516, 29 Apr 2021","8,5","0,2","2 654 994 464","1 299 389 440"
"10:44:52.516, 29 Apr 2021","6,9","0,0","2 654 994 464","1 678 973 952"
"10:44:53.516, 29 Apr 2021","6,9","0,0","2 654 994 464","2 048 072 704"
"10:44:54.516, 29 Apr 2021","8,4","0,1","2 654 994 464","1 237 598 720"
"10:44:55.516, 29 Apr 2021","7,0","0,0","2 654 994 464","1 661 223 424"
"10:44:56.516, 29 Apr 2021","7,5","0,0","2 654 994 464","2 208 580 096"
