"Time [ms]","CPU usage [%]","GC activity [%]","Size [B]","Used [B]"
"10:51:42.419, 29 Apr 2021","2,0","0,0","979 370 016","560 155 424"
"10:51:43.419, 29 Apr 2021","1,9","0,0","979 370 016","574 835 488"
"10:51:44.419, 29 Apr 2021","1,9","0,0","979 370 016","587 418 400"
"10:51:45.419, 29 Apr 2021","2,0","0,0","979 370 016","600 001 312"
"10:51:46.419, 29 Apr 2021","2,0","0,0","979 370 016","612 584 224"
"10:51:47.420, 29 Apr 2021","1,9","0,0","979 370 016","627 264 288"
"10:51:48.420, 29 Apr 2021","1,9","0,0","979 370 016","639 847 200"
"10:51:49.420, 29 Apr 2021","1,8","0,0","979 370 016","654 527 264"
"10:51:50.420, 29 Apr 2021","2,1","0,0","979 370 016","667 110 176"
"10:51:51.420, 29 Apr 2021","2,0","0,0","979 370 016","679 693 088"
"10:51:52.420, 29 Apr 2021","1,8","0,0","979 370 016","694 373 152"
"10:51:53.420, 29 Apr 2021","1,9","0,0","979 370 016","706 956 064"
"10:51:54.420, 29 Apr 2021","1,9","0,0","979 370 016","719 538 976"
"10:51:55.421, 29 Apr 2021","2,3","0,0","979 370 016","158 413 904"
"10:51:56.421, 29 Apr 2021","1,9","0,0","979 370 016","173 093 968"
"10:51:57.421, 29 Apr 2021","1,9","0,0","979 370 016","185 676 880"
"10:51:58.421, 29 Apr 2021","1,9","0,0","979 370 016","200 356 944"
"10:51:59.421, 29 Apr 2021","1,9","0,0","979 370 016","212 939 856"
"10:52:00.421, 29 Apr 2021","2,0","0,0","979 370 016","227 619 920"
"10:52:01.421, 29 Apr 2021","1,9","0,0","979 370 016","240 202 832"
"10:52:02.421, 29 Apr 2021","1,9","0,0","979 370 016","254 882 896"
"10:52:03.422, 29 Apr 2021","1,9","0,0","979 370 016","267 465 808"
"10:52:04.422, 29 Apr 2021","2,0","0,0","979 370 016","282 145 872"
"10:52:05.422, 29 Apr 2021","1,9","0,0","979 370 016","294 728 784"
"10:52:06.422, 29 Apr 2021","1,8","0,0","979 370 016","309 408 848"
"10:52:07.422, 29 Apr 2021","2,1","0,0","979 370 016","324 088 912"
"10:52:08.422, 29 Apr 2021","2,0","0,0","979 370 016","336 671 824"
"10:52:09.422, 29 Apr 2021","1,9","0,0","979 370 016","351 351 888"
"10:52:10.422, 29 Apr 2021","2,1","0,0","979 370 016","366 031 952"
"10:52:11.423, 29 Apr 2021","1,9","0,0","979 370 016","380 712 016"
"10:52:12.423, 29 Apr 2021","2,0","0,0","979 370 016","395 392 080"
"10:52:13.423, 29 Apr 2021","1,9","0,0","979 370 016","410 072 144"
"10:52:14.423, 29 Apr 2021","2,0","0,0","979 370 016","424 752 208"
"10:52:15.423, 29 Apr 2021","1,6","0,0","979 370 016","437 335 120"
"10:52:16.423, 29 Apr 2021","1,9","0,0","979 370 016","449 918 032"
"10:52:17.423, 29 Apr 2021","1,9","0,0","979 370 016","462 500 944"
"10:52:18.423, 29 Apr 2021","1,9","0,0","979 370 016","475 083 856"
"10:52:19.424, 29 Apr 2021","2,1","0,0","979 370 016","489 763 920"
"10:52:20.424, 29 Apr 2021","1,9","0,0","979 370 016","502 346 832"
"10:52:21.424, 29 Apr 2021","2,0","0,0","979 370 016","514 929 744"
"10:52:22.424, 29 Apr 2021","1,9","0,0","979 370 016","527 512 656"
"10:52:23.424, 29 Apr 2021","2,0","0,0","979 370 016","540 095 568"
"10:52:24.424, 29 Apr 2021","1,8","0,0","979 370 016","554 775 632"
"10:52:25.424, 29 Apr 2021","1,9","0,0","979 370 016","567 358 544"
"10:52:26.424, 29 Apr 2021","3,2","0,0","979 370 016","586 232 912"
"10:52:27.425, 29 Apr 2021","17,8","0,1","979 370 016","196 061 648"
"10:52:28.425, 29 Apr 2021","2,1","0,0","979 370 016","208 644 560"
"10:52:29.425, 29 Apr 2021","1,9","0,0","979 370 016","223 324 624"
"10:52:30.425, 29 Apr 2021","1,4","0,0","979 370 016","233 810 384"
"10:52:31.425, 29 Apr 2021","2,4","0,0","979 370 016","248 490 448"
"10:52:32.425, 29 Apr 2021","2,7","0,0","979 370 016","265 267 664"
"10:52:33.425, 29 Apr 2021","2,0","0,0","979 370 016","279 947 728"
"10:52:34.425, 29 Apr 2021","0,7","0,0","979 370 016","286 239 184"
"10:52:35.426, 29 Apr 2021","2,3","0,0","979 370 016","300 919 248"
"10:52:36.426, 29 Apr 2021","1,9","0,0","979 370 016","315 599 312"
"10:52:37.426, 29 Apr 2021","2,7","0,0","979 370 016","336 570 832"
"10:52:38.426, 29 Apr 2021","4,2","0,0","979 370 016","361 736 656"
"10:52:39.426, 29 Apr 2021","5,1","0,0","979 370 016","391 096 784"
"10:52:40.426, 29 Apr 2021","3,2","0,0","979 370 016","412 068 304"
"10:52:41.426, 29 Apr 2021","3,0","0,0","979 370 016","428 845 520"
"10:52:42.426, 29 Apr 2021","1,2","0,0","979 370 016","441 428 432"
"10:52:43.427, 29 Apr 2021","0,2","0,0","979 370 016","443 525 584"
"10:52:44.427, 29 Apr 2021","0,0","0,0","979 370 016","445 622 736"
"10:52:45.427, 29 Apr 2021","0,0","0,0","979 370 016","449 817 040"
"10:52:46.427, 29 Apr 2021","0,2","0,0","979 370 016","451 914 192"
"10:52:47.427, 29 Apr 2021","1,5","0,0","979 370 016","456 108 496"
"10:52:48.427, 29 Apr 2021","2,4","0,0","979 370 016","472 885 712"
"10:52:49.427, 29 Apr 2021","5,1","0,0","979 370 016","504 342 992"
"10:52:50.427, 29 Apr 2021","2,8","0,0","979 370 016","521 120 208"
"10:52:51.428, 29 Apr 2021","0,9","0,0","979 370 016","531 605 968"
"10:52:52.428, 29 Apr 2021","0,1","0,0","979 370 016","535 800 272"
"10:52:53.428, 29 Apr 2021","0,1","0,0","979 370 016","537 897 424"
"10:52:54.428, 29 Apr 2021","1,3","0,0","979 370 016","546 286 032"
"10:52:55.428, 29 Apr 2021","2,7","0,0","979 370 016","567 257 552"
"10:52:56.428, 29 Apr 2021","2,4","0,0","979 370 016","584 034 768"
"10:52:57.428, 29 Apr 2021","2,4","0,0","979 370 016","600 811 984"
"10:52:58.428, 29 Apr 2021","1,9","0,0","979 370 016","617 589 200"
"10:52:59.429, 29 Apr 2021","2,8","0,0","979 370 016","636 463 568"
"10:53:00.429, 29 Apr 2021","2,4","0,0","979 370 016","655 337 936"
"10:53:01.429, 29 Apr 2021","3,6","0,0","979 370 016","680 503 760"
"10:53:02.429, 29 Apr 2021","0,9","0,0","979 370 016","690 989 520"
"10:53:03.429, 29 Apr 2021","0,0","0,0","979 370 016","693 086 672"
"10:53:04.429, 29 Apr 2021","2,6","0,0","979 370 016","709 863 888"
"10:53:05.429, 29 Apr 2021","2,0","0,0","979 370 016","724 543 952"
"10:53:06.429, 29 Apr 2021","3,5","0,1","979 370 016","194 222 792"
"10:53:07.430, 29 Apr 2021","5,3","0,0","979 370 016","227 777 224"
"10:53:08.430, 29 Apr 2021","5,1","0,0","979 370 016","263 428 808"
"10:53:09.430, 29 Apr 2021","2,8","0,0","979 370 016","280 206 024"
"10:53:10.430, 29 Apr 2021","2,1","0,0","979 370 016","292 788 936"
"10:53:11.430, 29 Apr 2021","3,0","0,0","979 370 016","309 566 152"
"10:53:12.430, 29 Apr 2021","0,4","0,0","979 370 016","317 954 760"
"10:53:13.430, 29 Apr 2021","0,0","0,0","979 370 016","322 149 064"
"10:53:14.430, 29 Apr 2021","0,1","0,0","979 370 016","326 343 368"
"10:53:15.431, 29 Apr 2021","0,1","0,0","979 370 016","326 343 368"
"10:53:16.431, 29 Apr 2021","0,3","0,0","979 370 016","330 537 672"
"10:53:17.431, 29 Apr 2021","0,0","0,0","979 370 016","332 634 824"
"10:53:18.431, 29 Apr 2021","0,0","0,0","979 370 016","334 731 976"
"10:53:19.431, 29 Apr 2021","2,6","0,0","979 370 016","351 509 192"
"10:53:20.431, 29 Apr 2021","0,9","0,0","979 370 016","357 800 648"
"10:53:21.432, 29 Apr 2021","1,9","0,0","979 370 016","372 480 712"
"10:53:22.432, 29 Apr 2021","3,4","0,0","979 370 016","393 452 232"
"10:53:23.432, 29 Apr 2021","0,0","0,0","979 370 016","395 549 384"
"10:53:24.432, 29 Apr 2021","2,1","0,0","979 370 016","412 326 600"
"10:53:25.432, 29 Apr 2021","1,8","0,0","979 370 016","422 812 360"
"10:53:26.432, 29 Apr 2021","3,0","0,0","979 370 016","447 978 184"
"10:53:27.432, 29 Apr 2021","2,4","0,0","979 370 016","464 755 400"
"10:53:28.432, 29 Apr 2021","0,1","0,0","979 370 016","466 852 552"
"10:53:29.433, 29 Apr 2021","2,1","0,0","979 370 016","481 532 616"
"10:53:30.433, 29 Apr 2021","1,5","0,0","979 370 016","492 018 376"
"10:53:31.433, 29 Apr 2021","2,2","0,0","979 370 016","508 795 592"
"10:53:32.433, 29 Apr 2021","2,9","0,0","979 370 016","529 767 112"
"10:53:33.433, 29 Apr 2021","1,2","0,0","979 370 016","538 155 720"
"10:53:34.433, 29 Apr 2021","5,1","0,0","979 370 016","573 807 304"
"10:53:35.433, 29 Apr 2021","4,1","0,0","979 370 016","601 070 280"
"10:53:36.433, 29 Apr 2021","2,3","0,0","979 370 016","613 653 192"
"10:53:37.434, 29 Apr 2021","2,4","0,0","979 370 016","632 527 560"
"10:53:38.434, 29 Apr 2021","0,2","0,0","979 370 016","636 721 864"
"10:53:39.434, 29 Apr 2021","0,1","0,0","979 370 016","638 819 016"
"10:53:40.434, 29 Apr 2021","0,0","0,0","979 370 016","640 916 168"
"10:53:41.434, 29 Apr 2021","0,0","0,0","979 370 016","643 013 320"
"10:53:42.434, 29 Apr 2021","1,1","0,0","979 370 016","653 499 080"
"10:53:43.434, 29 Apr 2021","1,4","0,0","979 370 016","661 887 688"
"10:53:44.434, 29 Apr 2021","3,0","0,0","979 370 016","684 956 360"
"10:53:45.435, 29 Apr 2021","1,4","0,0","979 370 016","695 442 120"
"10:53:46.435, 29 Apr 2021","2,1","0,0","979 370 016","710 122 184"
"10:53:47.435, 29 Apr 2021","1,4","0,0","979 370 016","720 607 944"
"10:53:48.435, 29 Apr 2021","4,5","0,2","979 370 016","192 332 896"
"10:53:49.435, 29 Apr 2021","1,9","0,0","979 370 016","207 012 960"
"10:53:50.435, 29 Apr 2021","2,1","0,0","979 370 016","221 693 024"
"10:53:51.435, 29 Apr 2021","2,9","0,0","979 370 016","240 567 392"
"10:53:52.435, 29 Apr 2021","0,4","0,0","979 370 016","246 858 848"
"10:53:53.436, 29 Apr 2021","2,5","0,0","979 370 016","263 636 064"
"10:53:54.436, 29 Apr 2021","2,6","0,0","979 370 016","280 413 280"
"10:53:55.436, 29 Apr 2021","2,4","0,0","979 370 016","297 190 496"
"10:53:56.436, 29 Apr 2021","0,0","0,0","979 370 016","299 287 648"
"10:53:57.436, 29 Apr 2021","2,1","0,0","979 370 016","313 967 712"
"10:53:58.436, 29 Apr 2021","3,2","0,0","979 370 016","337 036 384"
"10:53:59.436, 29 Apr 2021","2,6","0,0","979 370 016","355 910 752"
"10:54:00.436, 29 Apr 2021","0,2","0,0","979 370 016","358 007 904"
"10:54:01.436, 29 Apr 2021","3,9","0,0","979 370 016","385 270 880"
"10:54:02.437, 29 Apr 2021","0,1","0,0","979 370 016","387 368 032"
"10:54:03.437, 29 Apr 2021","2,1","0,0","979 370 016","402 048 096"
"10:54:04.437, 29 Apr 2021","3,4","0,0","979 370 016","420 922 464"
"10:54:05.437, 29 Apr 2021","2,7","0,0","979 370 016","437 699 680"
"10:54:06.437, 29 Apr 2021","0,0","0,0","979 370 016","441 893 984"
"10:54:07.437, 29 Apr 2021","1,5","0,0","979 370 016","450 282 592"
"10:54:08.437, 29 Apr 2021","3,5","0,0","979 370 016","473 351 264"
"10:54:09.437, 29 Apr 2021","3,7","0,0","979 370 016","494 322 784"
"10:54:10.438, 29 Apr 2021","0,9","0,0","979 370 016","504 808 544"
"10:54:11.438, 29 Apr 2021","0,1","0,0","979 370 016","506 905 696"
"10:54:12.438, 29 Apr 2021","0,7","0,0","979 370 016","513 197 152"
"10:54:13.438, 29 Apr 2021","3,3","0,0","979 370 016","534 168 672"
"10:54:14.438, 29 Apr 2021","0,0","0,0","979 370 016","538 362 976"
"10:54:15.438, 29 Apr 2021","4,0","0,0","979 370 016","561 431 648"
"10:54:16.438, 29 Apr 2021","0,2","0,0","979 370 016","563 528 800"
"10:54:17.438, 29 Apr 2021","4,3","0,0","979 370 016","582 403 168"
"10:54:18.439, 29 Apr 2021","1,9","0,0","979 370 016","594 986 080"
"10:54:19.439, 29 Apr 2021","1,8","0,0","979 370 016","607 568 992"
"10:54:20.439, 29 Apr 2021","4,2","0,0","979 370 016","632 734 816"
"10:54:21.439, 29 Apr 2021","1,7","0,0","979 370 016","645 317 728"
"10:54:22.439, 29 Apr 2021","0,0","0,0","979 370 016","647 414 880"
"10:54:23.439, 29 Apr 2021","2,7","0,0","979 370 016","666 289 248"
"10:54:24.439, 29 Apr 2021","4,1","0,0","979 370 016","691 455 072"
"10:54:25.439, 29 Apr 2021","1,7","0,0","979 370 016","704 037 984"
"10:54:26.440, 29 Apr 2021","0,2","0,0","979 370 016","708 232 288"
"10:54:27.440, 29 Apr 2021","0,0","0,0","979 370 016","710 329 440"
"10:54:28.440, 29 Apr 2021","1,6","0,0","979 370 016","722 912 352"
"10:54:29.440, 29 Apr 2021","3,5","0,1","979 370 016","188 513 920"
"10:54:30.440, 29 Apr 2021","2,4","0,0","979 370 016","207 388 288"
"10:54:31.440, 29 Apr 2021","1,7","0,0","979 370 016","217 874 048"
"10:54:32.440, 29 Apr 2021","1,8","0,0","979 370 016","230 456 960"
"10:54:33.440, 29 Apr 2021","1,9","0,0","979 370 016","247 234 176"
"10:54:34.441, 29 Apr 2021","3,6","0,0","979 370 016","270 302 848"
"10:54:35.441, 29 Apr 2021","1,4","0,0","979 370 016","282 885 760"
"10:54:36.441, 29 Apr 2021","3,2","0,0","979 370 016","284 982 912"
"10:54:37.441, 29 Apr 2021","6,9","0,0","979 370 016","310 148 736"
"10:54:38.441, 29 Apr 2021","0,0","0,0","979 370 016","314 343 040"
"10:54:39.441, 29 Apr 2021","2,2","0,0","979 370 016","326 925 952"
"10:54:40.441, 29 Apr 2021","2,8","0,0","979 370 016","345 800 320"
"10:54:41.442, 29 Apr 2021","3,2","0,0","979 370 016","375 160 448"
"10:54:42.442, 29 Apr 2021","4,4","0,0","979 370 016","406 617 728"
"10:54:43.442, 29 Apr 2021","2,8","0,0","979 370 016","421 297 792"
"10:54:44.442, 29 Apr 2021","1,2","0,0","979 370 016","435 977 856"
"10:54:45.442, 29 Apr 2021","0,2","0,0","979 370 016","435 977 856"
"10:54:46.442, 29 Apr 2021","0,0","0,0","979 370 016","440 172 160"
"10:54:47.442, 29 Apr 2021","1,9","0,0","979 370 016","442 269 312"
"10:54:48.442, 29 Apr 2021","2,8","0,0","979 370 016","446 463 616"
"10:54:49.443, 29 Apr 2021","2,0","0,0","979 370 016","459 046 528"
"10:54:50.443, 29 Apr 2021","4,5","0,0","979 370 016","486 309 504"
"10:54:51.443, 29 Apr 2021","3,3","0,0","979 370 016","505 183 872"
"10:54:52.443, 29 Apr 2021","1,4","0,0","979 370 016","517 766 784"
"10:54:53.443, 29 Apr 2021","0,1","0,0","979 370 016","519 863 936"
"10:54:54.443, 29 Apr 2021","0,0","0,0","979 370 016","521 961 088"
"10:54:55.443, 29 Apr 2021","2,5","0,0","979 370 016","542 932 608"
"10:54:56.443, 29 Apr 2021","2,7","0,0","979 370 016","559 709 824"
"10:54:57.444, 29 Apr 2021","0,9","0,0","979 370 016","568 098 432"
"10:54:58.444, 29 Apr 2021","2,8","0,0","979 370 016","586 972 800"
"10:54:59.444, 29 Apr 2021","5,1","0,0","979 370 016","620 527 232"
"10:55:00.444, 29 Apr 2021","3,9","0,0","979 370 016","647 790 208"
"10:55:01.444, 29 Apr 2021","2,0","0,0","979 370 016","660 373 120"
"10:55:02.444, 29 Apr 2021","2,9","0,0","979 370 016","679 247 488"
"10:55:03.444, 29 Apr 2021","0,1","0,0","979 370 016","685 538 944"
"10:55:04.445, 29 Apr 2021","0,0","0,0","979 370 016","687 636 096"
"10:55:05.445, 29 Apr 2021","0,0","0,0","979 370 016","689 733 248"
"10:55:06.445, 29 Apr 2021","0,0","0,0","979 370 016","691 830 400"
"10:55:07.445, 29 Apr 2021","0,0","0,0","979 370 016","696 024 704"
"10:55:08.445, 29 Apr 2021","0,1","0,0","979 370 016","698 121 856"
"10:55:09.445, 29 Apr 2021","1,3","0,0","979 370 016","706 510 464"
"10:55:10.445, 29 Apr 2021","1,4","0,0","979 370 016","719 093 376"
"10:55:11.445, 29 Apr 2021","4,8","0,1","979 370 016","194 025 472"
"10:55:12.446, 29 Apr 2021","0,1","0,0","979 370 016","196 122 624"
"10:55:13.446, 29 Apr 2021","1,9","0,0","979 370 016","210 802 688"
"10:55:14.446, 29 Apr 2021","3,2","0,0","979 370 016","231 774 208"
"10:55:15.446, 29 Apr 2021","3,9","0,0","979 370 016","254 842 880"
"10:55:16.446, 29 Apr 2021","0,4","0,0","979 370 016","263 231 488"
"10:55:17.446, 29 Apr 2021","0,0","0,0","979 370 016","265 328 640"
"10:55:18.446, 29 Apr 2021","2,9","0,0","979 370 016","284 203 008"
"10:55:19.447, 29 Apr 2021","0,9","0,0","979 370 016","292 591 616"
"10:55:20.447, 29 Apr 2021","3,6","0,0","979 370 016","315 660 288"
"10:55:21.447, 29 Apr 2021","1,0","0,0","979 370 016","326 146 048"
"10:55:22.447, 29 Apr 2021","0,9","0,0","979 370 016","332 437 504"
"10:55:23.447, 29 Apr 2021","2,3","0,0","979 370 016","349 214 720"
"10:55:24.447, 29 Apr 2021","2,4","0,0","979 370 016","363 894 784"
"10:55:25.447, 29 Apr 2021","1,4","0,0","979 370 016","372 283 392"
"10:55:26.447, 29 Apr 2021","4,9","0,0","979 370 016","407 934 976"
"10:55:27.447, 29 Apr 2021","2,7","0,0","979 370 016","422 615 040"
"10:55:28.448, 29 Apr 2021","1,9","0,0","979 370 016","439 392 256"
"10:55:29.448, 29 Apr 2021","0,0","0,0","979 370 016","441 489 408"
"10:55:30.448, 29 Apr 2021","0,1","0,0","979 370 016","443 586 560"
"10:55:31.448, 29 Apr 2021","0,0","0,0","979 370 016","447 780 864"
"10:55:32.448, 29 Apr 2021","4,6","0,0","979 370 016","475 043 840"
"10:55:33.448, 29 Apr 2021","2,0","0,0","979 370 016","487 626 752"
"10:55:34.448, 29 Apr 2021","0,0","0,0","979 370 016","489 723 904"
"10:55:35.448, 29 Apr 2021","1,6","0,0","979 370 016","500 209 664"
"10:55:36.449, 29 Apr 2021","2,8","0,0","979 370 016","519 084 032"
"10:55:37.449, 29 Apr 2021","0,0","0,0","979 370 016","523 278 336"
"10:55:38.449, 29 Apr 2021","2,4","0,0","979 370 016","537 958 400"
"10:55:39.449, 29 Apr 2021","1,5","0,0","979 370 016","550 541 312"
"10:55:40.449, 29 Apr 2021","3,6","0,0","979 370 016","571 512 832"
"10:55:41.449, 29 Apr 2021","0,2","0,0","979 370 016","575 707 136"
"10:55:42.449, 29 Apr 2021","2,0","0,0","979 370 016","588 290 048"
"10:55:43.449, 29 Apr 2021","2,3","0,0","979 370 016","605 067 264"
"10:55:44.450, 29 Apr 2021","2,5","0,0","979 370 016","619 747 328"
"10:55:45.450, 29 Apr 2021","4,7","0,0","979 370 016","649 107 456"
"10:55:46.450, 29 Apr 2021","2,7","0,0","979 370 016","665 884 672"
"10:55:47.450, 29 Apr 2021","0,3","0,0","979 370 016","670 078 976"
"10:55:48.450, 29 Apr 2021","0,1","0,0","979 370 016","672 176 128"
"10:55:49.450, 29 Apr 2021","0,6","0,0","979 370 016","678 467 584"
"10:55:50.450, 29 Apr 2021","2,8","0,0","979 370 016","697 341 952"
"10:55:51.450, 29 Apr 2021","0,9","0,0","979 370 016","705 730 560"
"10:55:52.451, 29 Apr 2021","2,4","0,0","979 370 016","722 507 776"
"10:55:53.451, 29 Apr 2021","1,7","0,0","979 370 016","735 090 688"
"10:55:54.451, 29 Apr 2021","4,7","0,1","979 370 016","209 288 704"
"10:55:55.451, 29 Apr 2021","0,1","0,0","979 370 016","211 385 856"
"10:55:56.451, 29 Apr 2021","1,5","0,0","979 370 016","221 871 616"
"10:55:57.451, 29 Apr 2021","2,6","0,0","979 370 016","240 745 984"
"10:55:58.451, 29 Apr 2021","2,4","0,0","979 370 016","257 523 200"
"10:55:59.452, 29 Apr 2021","1,0","0,0","979 370 016","265 911 808"
"10:56:00.452, 29 Apr 2021","2,6","0,0","979 370 016","282 689 024"
"10:56:01.452, 29 Apr 2021","1,3","0,0","979 370 016","293 174 784"
"10:56:02.452, 29 Apr 2021","2,1","0,0","979 370 016","307 854 848"
"10:56:03.452, 29 Apr 2021","2,2","0,0","979 370 016","322 534 912"
"10:56:04.452, 29 Apr 2021","1,9","0,0","979 370 016","337 214 976"
"10:56:05.452, 29 Apr 2021","5,0","0,0","979 370 016","366 575 104"
"10:56:06.452, 29 Apr 2021","4,4","0,0","979 370 016","395 935 232"
"10:56:07.453, 29 Apr 2021","2,1","0,0","979 370 016","408 518 144"
"10:56:08.453, 29 Apr 2021","1,8","0,0","979 370 016","425 295 360"
"10:56:09.453, 29 Apr 2021","0,1","0,0","979 370 016","429 489 664"
"10:56:10.453, 29 Apr 2021","0,0","0,0","979 370 016","431 586 816"
"10:56:11.453, 29 Apr 2021","0,1","0,0","979 370 016","433 683 968"
"10:56:12.453, 29 Apr 2021","0,0","0,0","979 370 016","435 781 120"
"10:56:13.453, 29 Apr 2021","2,8","0,0","979 370 016","454 655 488"
"10:56:14.453, 29 Apr 2021","0,6","0,0","979 370 016","463 044 096"
"10:56:15.454, 29 Apr 2021","1,7","0,0","979 370 016","475 627 008"
"10:56:16.454, 29 Apr 2021","1,9","0,0","979 370 016","488 209 920"
"10:56:17.454, 29 Apr 2021","2,9","0,0","979 370 016","507 084 288"
"10:56:18.454, 29 Apr 2021","2,9","0,0","979 370 016","525 958 656"
"10:56:19.454, 29 Apr 2021","0,6","0,0","979 370 016","530 152 960"
"10:56:20.454, 29 Apr 2021","4,8","0,0","979 370 016","559 513 088"
"10:56:21.454, 29 Apr 2021","4,1","0,0","979 370 016","588 873 216"
"10:56:22.454, 29 Apr 2021","2,2","0,0","979 370 016","599 358 976"
"10:56:23.455, 29 Apr 2021","1,9","0,0","979 370 016","618 233 344"
"10:56:24.455, 29 Apr 2021","0,1","0,0","979 370 016","620 330 496"
"10:56:25.455, 29 Apr 2021","0,1","0,0","979 370 016","624 524 800"
"10:56:26.455, 29 Apr 2021","0,0","0,0","979 370 016","626 621 952"
"10:56:27.455, 29 Apr 2021","0,2","0,0","979 370 016","628 719 104"
"10:56:28.455, 29 Apr 2021","3,9","0,0","979 370 016","655 982 080"
"10:56:29.455, 29 Apr 2021","5,2","0,0","979 370 016","689 536 512"
"10:56:30.455, 29 Apr 2021","4,9","0,0","979 370 016","723 090 944"
"10:56:31.456, 29 Apr 2021","5,3","0,1","979 370 016","201 201 664"
"10:56:32.456, 29 Apr 2021","2,4","0,0","979 370 016","215 881 728"
"10:56:33.456, 29 Apr 2021","2,4","0,0","979 370 016","226 367 488"
"10:56:34.456, 29 Apr 2021","2,8","0,0","979 370 016","243 144 704"
"10:56:35.456, 29 Apr 2021","2,1","0,0","979 370 016","255 727 616"
"10:56:36.456, 29 Apr 2021","0,4","0,0","979 370 016","264 116 224"
"10:56:37.456, 29 Apr 2021","0,1","0,0","979 370 016","272 504 832"
"10:56:38.456, 29 Apr 2021","0,6","0,0","979 370 016","276 699 136"
"10:56:39.457, 29 Apr 2021","0,0","0,0","979 370 016","278 796 288"
"10:56:40.457, 29 Apr 2021","0,2","0,0","979 370 016","280 893 440"
"10:56:41.457, 29 Apr 2021","0,0","0,0","979 370 016","285 087 744"
"10:56:42.457, 29 Apr 2021","0,0","0,0","979 370 016","287 184 896"
"10:56:43.457, 29 Apr 2021","0,1","0,0","979 370 016","289 282 048"
"10:56:44.457, 29 Apr 2021","0,5","0,0","979 370 016","291 379 200"
"10:56:45.457, 29 Apr 2021","2,1","0,0","979 370 016","306 059 264"
"10:56:46.457, 29 Apr 2021","3,9","0,0","979 370 016","333 322 240"
"10:56:47.458, 29 Apr 2021","1,5","0,0","979 370 016","348 002 304"
"10:56:48.458, 29 Apr 2021","0,2","0,0","979 370 016","348 002 304"
"10:56:49.458, 29 Apr 2021","0,0","0,0","979 370 016","352 196 608"
"10:56:50.458, 29 Apr 2021","2,2","0,0","979 370 016","364 779 520"
"10:56:51.458, 29 Apr 2021","2,0","0,0","979 370 016","381 556 736"
"10:56:52.458, 29 Apr 2021","3,1","0,0","979 370 016","400 431 104"
"10:56:53.458, 29 Apr 2021","3,9","0,0","979 370 016","423 499 776"
"10:56:54.459, 29 Apr 2021","1,2","0,0","979 370 016","436 082 688"
"10:56:55.459, 29 Apr 2021","0,1","0,0","979 370 016","438 179 840"
"10:56:56.459, 29 Apr 2021","0,1","0,0","979 370 016","440 276 992"
"10:56:57.459, 29 Apr 2021","3,4","0,0","979 370 016","457 054 208"
"10:56:58.459, 29 Apr 2021","3,7","0,0","979 370 016","482 220 032"
"10:56:59.459, 29 Apr 2021","0,0","0,0","979 370 016","484 317 184"
"10:57:00.459, 29 Apr 2021","1,7","0,0","979 370 016","496 900 096"
"10:57:01.460, 29 Apr 2021","1,6","0,0","979 370 016","507 385 856"
"10:57:02.460, 29 Apr 2021","3,4","0,0","979 370 016","530 454 528"
"10:57:03.460, 29 Apr 2021","2,4","0,0","979 370 016","547 231 744"
"10:57:04.460, 29 Apr 2021","0,0","0,0","979 370 016","549 328 896"
"10:57:05.460, 29 Apr 2021","1,8","0,0","979 370 016","564 008 960"
"10:57:06.460, 29 Apr 2021","3,4","0,0","979 370 016","584 980 480"
"10:57:07.460, 29 Apr 2021","1,3","0,0","979 370 016","595 466 240"
"10:57:08.460, 29 Apr 2021","2,4","0,0","979 370 016","614 340 608"
"10:57:09.460, 29 Apr 2021","2,6","0,0","979 370 016","631 117 824"
"10:57:10.461, 29 Apr 2021","1,4","0,0","979 370 016","641 603 584"
"10:57:11.461, 29 Apr 2021","2,3","0,0","979 370 016","656 283 648"
"10:57:12.461, 29 Apr 2021","2,2","0,0","979 370 016","673 060 864"
"10:57:13.461, 29 Apr 2021","1,9","0,0","979 370 016","689 838 080"
"10:57:14.461, 29 Apr 2021","2,8","0,0","979 370 016","706 615 296"
"10:57:15.461, 29 Apr 2021","2,3","0,0","979 370 016","721 295 360"
"10:57:16.461, 29 Apr 2021","4,5","0,1","979 370 016","193 198 368"
"10:57:17.461, 29 Apr 2021","0,1","0,0","979 370 016","195 295 520"
"10:57:18.462, 29 Apr 2021","2,7","0,0","979 370 016","216 267 040"
"10:57:19.462, 29 Apr 2021","2,9","0,0","979 370 016","235 141 408"
"10:57:20.462, 29 Apr 2021","2,9","0,0","979 370 016","254 015 776"
"10:57:21.462, 29 Apr 2021","1,2","0,0","979 370 016","262 404 384"
"10:57:22.462, 29 Apr 2021","2,9","0,0","979 370 016","281 278 752"
"10:57:23.462, 29 Apr 2021","2,1","0,0","979 370 016","298 055 968"
"10:57:24.462, 29 Apr 2021","2,6","0,0","979 370 016","314 833 184"
"10:57:25.462, 29 Apr 2021","2,8","0,0","979 370 016","335 804 704"
"10:57:26.462, 29 Apr 2021","2,2","0,0","979 370 016","350 484 768"
"10:57:27.463, 29 Apr 2021","1,9","0,0","979 370 016","365 164 832"
"10:57:28.463, 29 Apr 2021","3,4","0,0","979 370 016","386 136 352"
"10:57:29.463, 29 Apr 2021","1,4","0,0","979 370 016","396 622 112"
"10:57:30.463, 29 Apr 2021","2,2","0,0","979 370 016","413 399 328"
